Date,Date Label,County,Cases,Deaths
9/20/2021,9/21/2021,Cheboygan,1812,52
9/20/2021,9/21/2021,Chippewa,1269,30
9/20/2021,9/21/2021,Clare,2415,89
9/20/2021,9/21/2021,Clinton,6577,91
9/20/2021,9/21/2021,Crawford,1024,15
9/20/2021,9/21/2021,Delta,4038,80
9/20/2021,9/21/2021,Detroit City,55885,2368
9/20/2021,9/21/2021,Dickinson,2689,60
9/20/2021,9/21/2021,Eaton,9994,212
9/20/2021,9/21/2021,Emmet,2239,45
9/20/2021,9/21/2021,FCI,315,5
9/20/2021,9/21/2021,Genesee,36760,946
9/20/2021,9/21/2021,Gladwin,2219,61
9/20/2021,9/21/2021,Gogebic,1223,24
9/20/2021,9/21/2021,Grand Traverse,6496,93
9/20/2021,9/21/2021,Gratiot,3646,119
9/20/2021,9/21/2021,Hillsdale,4776,102
9/20/2021,9/21/2021,Houghton,2801,38
9/20/2021,9/21/2021,Huron,3329,80
9/20/2021,9/21/2021,Ingham,25080,419
9/20/2021,9/21/2021,Ionia,7132,81
9/20/2021,9/21/2021,Iosco,2165,76
9/20/2021,9/21/2021,Iron,1129,43
9/20/2021,9/21/2021,Isabella,6276,98
9/20/2021,9/21/2021,Jackson,16581,303
9/20/2021,9/21/2021,Kalamazoo,23313,386
9/20/2021,9/21/2021,Kalkaska,1293,29
9/20/2021,9/21/2021,Kent,76675,842
9/20/2021,9/21/2021,Keweenaw,166,3
9/20/2021,9/21/2021,Lake,723,16
9/20/2021,9/21/2021,Lapeer,8579,218
9/20/2021,9/21/2021,Leelanau,1185,21
9/20/2021,9/21/2021,Lenawee,9895,176
9/20/2021,9/21/2021,Livingston,17044,199
9/20/2021,9/21/2021,Luce,254,4
9/20/2021,9/21/2021,MDOC,25995,152
9/20/2021,9/21/2021,Mackinac,610,4
9/20/2021,9/21/2021,Macomb,100447,2438
9/20/2021,9/21/2021,Manistee,1327,26
9/20/2021,9/21/2021,Marquette,4855,67
9/20/2021,9/21/2021,Mason,2434,41
9/20/2021,9/21/2021,Mecosta,3550,38
9/20/2021,9/21/2021,Menominee,2142,44
9/20/2021,9/21/2021,Midland,7910,105
9/20/2021,9/21/2021,Missaukee,1384,22
9/20/2021,9/21/2021,Monroe,14299,255
9/20/2021,9/21/2021,Montcalm,6250,118
9/20/2021,9/21/2021,Montmorency,594,20
9/20/2021,9/21/2021,Muskegon,17700,376
9/20/2021,9/21/2021,Newaygo,5071,68
9/20/2021,9/21/2021,Oakland,114285,2411
9/20/2021,9/21/2021,Oceana,2930,60
9/20/2021,9/21/2021,Ogemaw,1743,44
9/20/2021,9/21/2021,Ontonagon,497,21
9/20/2021,9/21/2021,Osceola,1984,32
9/20/2021,9/21/2021,Oscoda,652,29
9/20/2021,9/21/2021,Otsego,2165,38
9/20/2021,9/21/2021,Ottawa,34109,412
9/20/2021,9/21/2021,Out of State,1975,13
9/20/2021,9/21/2021,Presque Isle,961,34
9/20/2021,9/21/2021,Roscommon,1785,56
9/20/2021,9/21/2021,Saginaw,22402,626
9/20/2021,9/21/2021,Sanilac,3913,119
9/20/2021,9/21/2021,Schoolcraft,411,4
9/20/2021,9/21/2021,Shiawassee,6443,114
9/20/2021,9/21/2021,St. Clair,16573,453
9/20/2021,9/21/2021,St. Joseph,6393,100
9/20/2021,9/21/2021,Tuscola,5378,168
9/20/2021,9/21/2021,Unknown,11,0
9/20/2021,9/21/2021,Van Buren,7542,134
9/20/2021,9/21/2021,Washtenaw,27004,302
9/20/2021,9/21/2021,Wayne,113028,2674
9/20/2021,9/21/2021,Wexford,2720,46
9/22/2021,9/23/2021,Alcona,713,34
9/22/2021,9/23/2021,Alger,427,3
9/22/2021,9/23/2021,Allegan,11553,146
9/22/2021,9/23/2021,Alpena,2076,66
9/22/2021,9/23/2021,Antrim,1516,28
9/22/2021,9/23/2021,Arenac,1285,31
9/22/2021,9/23/2021,Baraga,824,41
9/22/2021,9/23/2021,Barry,6173,70
9/22/2021,9/23/2021,Bay,11757,351
9/22/2021,9/23/2021,Benzie,1190,37
9/22/2021,9/23/2021,Berrien,15867,291
9/22/2021,9/23/2021,Branch,5406,102
9/22/2021,9/23/2021,Calhoun,14079,316
9/22/2021,9/23/2021,Cass,5539,77
9/22/2021,9/23/2021,Charlevoix,1608,29
9/22/2021,9/23/2021,Cheboygan,1827,52
9/22/2021,9/23/2021,Chippewa,1292,30
9/22/2021,9/23/2021,Clare,2437,90
9/22/2021,9/23/2021,Clinton,6598,92
9/22/2021,9/23/2021,Crawford,1033,15
9/22/2021,9/23/2021,Delta,4075,80
9/22/2021,9/23/2021,Detroit City,56104,2373
9/22/2021,9/23/2021,Dickinson,2720,60
9/22/2021,9/23/2021,Eaton,10056,214
9/22/2021,9/23/2021,Emmet,2260,45
9/22/2021,9/23/2021,FCI,315,5
9/22/2021,9/23/2021,Genesee,36870,949
9/22/2021,9/23/2021,Gladwin,2250,62
9/22/2021,9/23/2021,Gogebic,1226,23
9/22/2021,9/23/2021,Grand Traverse,6554,93
9/22/2021,9/23/2021,Gratiot,3692,119
9/22/2021,9/23/2021,Hillsdale,4823,104
9/22/2021,9/23/2021,Houghton,2820,38
9/22/2021,9/23/2021,Huron,3350,81
9/22/2021,9/23/2021,Ingham,25217,419
9/22/2021,9/23/2021,Ionia,7205,82
9/22/2021,9/23/2021,Iosco,2191,77
9/22/2021,9/23/2021,Iron,1136,43
9/22/2021,9/23/2021,Isabella,6347,99
9/22/2021,9/23/2021,Jackson,16662,304
9/22/2021,9/23/2021,Kalamazoo,23519,384
9/22/2021,9/23/2021,Kalkaska,1311,29
9/22/2021,9/23/2021,Kent,77163,848
9/22/2021,9/23/2021,Keweenaw,171,3
9/22/2021,9/23/2021,Lake,725,17
9/22/2021,9/23/2021,Lapeer,8628,219
9/22/2021,9/23/2021,Leelanau,1201,21
9/22/2021,9/23/2021,Lenawee,9970,176
9/22/2021,9/23/2021,Livingston,17158,200
9/22/2021,9/23/2021,Luce,258,4
9/22/2021,9/23/2021,MDOC,25996,152
9/22/2021,9/23/2021,Mackinac,620,5
9/22/2021,9/23/2021,Macomb,100984,2444
9/22/2021,9/23/2021,Manistee,1331,27
9/22/2021,9/23/2021,Marquette,4920,68
9/22/2021,9/23/2021,Mason,2452,41
9/22/2021,9/23/2021,Mecosta,3588,38
9/22/2021,9/23/2021,Menominee,2182,44
9/22/2021,9/23/2021,Midland,8003,107
9/22/2021,9/23/2021,Missaukee,1391,22
9/22/2021,9/23/2021,Monroe,14376,256
9/22/2021,9/23/2021,Montcalm,6310,117
9/22/2021,9/23/2021,Montmorency,600,21
9/22/2021,9/23/2021,Muskegon,17851,382
9/22/2021,9/23/2021,Newaygo,5131,68
9/22/2021,9/23/2021,Oakland,114913,2418
9/22/2021,9/23/2021,Oceana,2960,60
9/22/2021,9/23/2021,Ogemaw,1754,44
9/22/2021,9/23/2021,Ontonagon,498,21
9/22/2021,9/23/2021,Osceola,2017,32
9/22/2021,9/23/2021,Oscoda,658,29
9/22/2021,9/23/2021,Otsego,2180,39
9/22/2021,9/23/2021,Ottawa,34317,414
9/22/2021,9/23/2021,Out of State,1975,14
9/22/2021,9/23/2021,Presque Isle,967,34
9/22/2021,9/23/2021,Roscommon,1799,56
9/22/2021,9/23/2021,Saginaw,22548,629
9/22/2021,9/23/2021,Sanilac,3924,119
9/22/2021,9/23/2021,Schoolcraft,424,4
9/22/2021,9/23/2021,Shiawassee,6474,116
9/22/2021,9/23/2021,St. Clair,16696,451
9/22/2021,9/23/2021,St. Joseph,6489,102
9/22/2021,9/23/2021,Tuscola,5437,168
9/22/2021,9/23/2021,Unknown,15,0
9/22/2021,9/23/2021,Van Buren,7596,134
9/22/2021,9/23/2021,Washtenaw,27137,304
9/22/2021,9/23/2021,Wayne,113566,2683
9/22/2021,9/23/2021,Wexford,2733,46
9/24/2021,9/25/2021,Alcona,721,34
9/24/2021,9/25/2021,Alger,434,3
9/24/2021,9/25/2021,Allegan,11626,148
9/24/2021,9/25/2021,Alpena,2095,66
9/24/2021,9/25/2021,Antrim,1525,28
9/24/2021,9/25/2021,Arenac,1301,31
9/24/2021,9/25/2021,Baraga,830,41
9/24/2021,9/25/2021,Barry,6217,70
9/24/2021,9/25/2021,Bay,11863,352
9/24/2021,9/25/2021,Benzie,1206,37
9/24/2021,9/25/2021,Berrien,15923,292
9/24/2021,9/25/2021,Branch,5425,104
9/24/2021,9/25/2021,Calhoun,14181,316
9/24/2021,9/25/2021,Cass,5592,76
9/24/2021,9/25/2021,Charlevoix,1619,29
9/24/2021,9/25/2021,Cheboygan,1848,53
9/24/2021,9/25/2021,Chippewa,1309,30
9/24/2021,9/25/2021,Clare,2475,91
9/24/2021,9/25/2021,Clinton,6628,95
9/24/2021,9/25/2021,Crawford,1046,15
9/24/2021,9/25/2021,Delta,4117,80
9/24/2021,9/25/2021,Detroit City,56343,2376
9/24/2021,9/25/2021,Dickinson,2748,60
9/24/2021,9/25/2021,Eaton,10115,215
9/24/2021,9/25/2021,Emmet,2276,45
9/24/2021,9/25/2021,FCI,315,5
9/24/2021,9/25/2021,Genesee,37001,953
9/24/2021,9/25/2021,Gladwin,2286,62
9/24/2021,9/25/2021,Gogebic,1235,23
9/24/2021,9/25/2021,Grand Traverse,6595,93
9/24/2021,9/25/2021,Gratiot,3730,119
9/24/2021,9/25/2021,Hillsdale,4881,104
9/24/2021,9/25/2021,Houghton,2839,39
9/24/2021,9/25/2021,Huron,3364,81
9/24/2021,9/25/2021,Ingham,25336,421
9/24/2021,9/25/2021,Ionia,7280,82
9/24/2021,9/25/2021,Iosco,2214,78
9/24/2021,9/25/2021,Iron,1145,43
9/24/2021,9/25/2021,Isabella,6425,99
9/24/2021,9/25/2021,Jackson,16764,307
9/24/2021,9/25/2021,Kalamazoo,23647,387
9/24/2021,9/25/2021,Kalkaska,1331,29
9/24/2021,9/25/2021,Kent,77709,849
9/24/2021,9/25/2021,Keweenaw,173,3
9/24/2021,9/25/2021,Lake,732,17
9/24/2021,9/25/2021,Lapeer,8657,220
9/24/2021,9/25/2021,Leelanau,1215,21
9/24/2021,9/25/2021,Lenawee,10082,177
9/24/2021,9/25/2021,Livingston,17283,200
9/24/2021,9/25/2021,Luce,261,4
9/24/2021,9/25/2021,MDOC,25996,152
9/24/2021,9/25/2021,Mackinac,632,5
9/24/2021,9/25/2021,Macomb,101446,2453
9/24/2021,9/25/2021,Manistee,1338,27
9/24/2021,9/25/2021,Marquette,4958,68
9/24/2021,9/25/2021,Mason,2485,41
9/24/2021,9/25/2021,Mecosta,3643,38
9/24/2021,9/25/2021,Menominee,2205,44
9/24/2021,9/25/2021,Midland,8084,111
9/24/2021,9/25/2021,Missaukee,1397,22
9/24/2021,9/25/2021,Monroe,14515,257
9/24/2021,9/25/2021,Montcalm,6372,118
9/24/2021,9/25/2021,Montmorency,604,22
9/24/2021,9/25/2021,Muskegon,18041,381
9/24/2021,9/25/2021,Newaygo,5217,68
9/24/2021,9/25/2021,Oakland,115497,2431
9/24/2021,9/25/2021,Oceana,3009,60
9/24/2021,9/25/2021,Ogemaw,1779,44
9/24/2021,9/25/2021,Ontonagon,501,21
9/24/2021,9/25/2021,Osceola,2048,34
9/24/2021,9/25/2021,Oscoda,662,29
9/24/2021,9/25/2021,Otsego,2188,39
9/24/2021,9/25/2021,Ottawa,34521,416
9/24/2021,9/25/2021,Out of State,1966,15
9/24/2021,9/25/2021,Presque Isle,974,34
9/24/2021,9/25/2021,Roscommon,1806,56
9/24/2021,9/25/2021,Saginaw,22701,629
9/24/2021,9/25/2021,Sanilac,3936,120
9/24/2021,9/25/2021,Schoolcraft,443,4
9/24/2021,9/25/2021,Shiawassee,6510,116
9/24/2021,9/25/2021,St. Clair,16804,455
9/24/2021,9/25/2021,St. Joseph,6558,104
9/24/2021,9/25/2021,Tuscola,5477,170
9/24/2021,9/25/2021,Unknown,19,0
9/24/2021,9/25/2021,Van Buren,7672,134
9/24/2021,9/25/2021,Washtenaw,27278,306
9/24/2021,9/25/2021,Wayne,114068,2690
9/24/2021,9/25/2021,Wexford,2756,46
9/27/2021,9/28/2021,Alcona,730,34
9/27/2021,9/28/2021,Alger,439,3
9/27/2021,9/28/2021,Allegan,11761,149
9/27/2021,9/28/2021,Alpena,2132,66
9/27/2021,9/28/2021,Antrim,1543,28
9/27/2021,9/28/2021,Arenac,1326,31
9/27/2021,9/28/2021,Baraga,837,41
9/27/2021,9/28/2021,Barry,6269,70
9/27/2021,9/28/2021,Bay,12008,352
9/27/2021,9/28/2021,Benzie,1216,37
9/27/2021,9/28/2021,Berrien,16057,292
9/27/2021,9/28/2021,Branch,5451,104
9/27/2021,9/28/2021,Calhoun,14313,317
9/27/2021,9/28/2021,Cass,5654,77
9/27/2021,9/28/2021,Charlevoix,1627,29
9/27/2021,9/28/2021,Cheboygan,1859,54
9/27/2021,9/28/2021,Chippewa,1326,30
9/27/2021,9/28/2021,Clare,2514,91
9/27/2021,9/28/2021,Clinton,6660,95
9/27/2021,9/28/2021,Crawford,1050,15
9/27/2021,9/28/2021,Delta,4176,81
9/27/2021,9/28/2021,Detroit City,56642,2378
9/27/2021,9/28/2021,Dickinson,2779,60
9/27/2021,9/28/2021,Eaton,10188,217
9/27/2021,9/28/2021,Emmet,2300,45
9/27/2021,9/28/2021,FCI,315,5
9/27/2021,9/28/2021,Genesee,37188,953
9/27/2021,9/28/2021,Gladwin,2335,62
9/27/2021,9/28/2021,Gogebic,1242,23
9/27/2021,9/28/2021,Grand Traverse,6686,94
9/27/2021,9/28/2021,Gratiot,3770,119
9/27/2021,9/28/2021,Hillsdale,4941,105
9/27/2021,9/28/2021,Houghton,2859,41
9/27/2021,9/28/2021,Huron,3377,81
9/27/2021,9/28/2021,Ingham,25487,421
9/27/2021,9/28/2021,Ionia,7366,82
9/27/2021,9/28/2021,Iosco,2268,78
9/27/2021,9/28/2021,Iron,1154,43
9/27/2021,9/28/2021,Isabella,6509,99
9/27/2021,9/28/2021,Jackson,16914,308
9/27/2021,9/28/2021,Kalamazoo,23783,387
9/27/2021,9/28/2021,Kalkaska,1360,29
9/27/2021,9/28/2021,Kent,78330,850
9/27/2021,9/28/2021,Keweenaw,173,3
9/27/2021,9/28/2021,Lake,739,17
9/27/2021,9/28/2021,Lapeer,8731,220
9/27/2021,9/28/2021,Leelanau,1223,21
9/27/2021,9/28/2021,Lenawee,10186,177
9/27/2021,9/28/2021,Livingston,17470,200
9/27/2021,9/28/2021,Luce,264,4
9/27/2021,9/28/2021,MDOC,25987,152
9/27/2021,9/28/2021,Mackinac,648,6
9/27/2021,9/28/2021,Macomb,102154,2453
9/27/2021,9/28/2021,Manistee,1347,27
9/27/2021,9/28/2021,Marquette,5036,69
9/27/2021,9/28/2021,Mason,2518,41
9/27/2021,9/28/2021,Mecosta,3706,40
9/27/2021,9/28/2021,Menominee,2234,44
9/27/2021,9/28/2021,Midland,8184,111
9/27/2021,9/28/2021,Missaukee,1411,22
9/27/2021,9/28/2021,Monroe,14695,258
9/27/2021,9/28/2021,Montcalm,6454,119
9/27/2021,9/28/2021,Montmorency,612,22
9/27/2021,9/28/2021,Muskegon,18220,381
9/27/2021,9/28/2021,Newaygo,5314,68
9/27/2021,9/28/2021,Oakland,116315,2430
9/27/2021,9/28/2021,Oceana,3054,60
9/27/2021,9/28/2021,Ogemaw,1814,44
9/27/2021,9/28/2021,Ontonagon,504,21
9/27/2021,9/28/2021,Osceola,2087,34
9/27/2021,9/28/2021,Oscoda,674,29
9/27/2021,9/28/2021,Otsego,2224,39
9/27/2021,9/28/2021,Ottawa,34739,419
9/27/2021,9/28/2021,Out of State,1993,16
9/27/2021,9/28/2021,Presque Isle,978,34
9/27/2021,9/28/2021,Roscommon,1817,56
9/27/2021,9/28/2021,Saginaw,22837,630
9/27/2021,9/28/2021,Sanilac,3964,120
9/27/2021,9/28/2021,Schoolcraft,444,4
9/27/2021,9/28/2021,Shiawassee,6546,116
9/27/2021,9/28/2021,St. Clair,16882,459
9/27/2021,9/28/2021,St. Joseph,6653,104
9/27/2021,9/28/2021,Tuscola,5537,170
9/27/2021,9/28/2021,Unknown,14,0
9/27/2021,9/28/2021,Van Buren,7728,134
9/27/2021,9/28/2021,Washtenaw,27457,308
9/27/2021,9/28/2021,Wayne,114708,2694
9/27/2021,9/28/2021,Wexford,2786,46
9/29/2021,9/30/2021,Alcona,737,34
9/29/2021,9/30/2021,Alger,448,3
9/29/2021,9/30/2021,Allegan,11857,151
9/29/2021,9/30/2021,Alpena,2144,66
9/29/2021,9/30/2021,Antrim,1556,28
9/29/2021,9/30/2021,Arenac,1336,31
9/29/2021,9/30/2021,Baraga,851,41
9/29/2021,9/30/2021,Barry,6307,70
9/29/2021,9/30/2021,Bay,12127,355
9/29/2021,9/30/2021,Benzie,1224,37
9/29/2021,9/30/2021,Berrien,16136,292
9/29/2021,9/30/2021,Branch,5480,104
9/29/2021,9/30/2021,Calhoun,14405,319
9/29/2021,9/30/2021,Cass,5712,79
9/29/2021,9/30/2021,Charlevoix,1635,29
9/29/2021,9/30/2021,Cheboygan,1875,54
9/29/2021,9/30/2021,Chippewa,1349,31
9/29/2021,9/30/2021,Clare,2564,91
9/29/2021,9/30/2021,Clinton,6704,95
9/29/2021,9/30/2021,Crawford,1057,15
9/29/2021,9/30/2021,Delta,4223,81
9/29/2021,9/30/2021,Detroit City,56908,2387
9/29/2021,9/30/2021,Dickinson,2804,60
9/29/2021,9/30/2021,Eaton,10256,218
9/29/2021,9/30/2021,Emmet,2323,46
9/29/2021,9/30/2021,FCI,315,5
9/29/2021,9/30/2021,Genesee,37428,960
9/29/2021,9/30/2021,Gladwin,2364,62
9/29/2021,9/30/2021,Gogebic,1251,23
9/29/2021,9/30/2021,Grand Traverse,6755,94
9/29/2021,9/30/2021,Gratiot,3805,119
9/29/2021,9/30/2021,Hillsdale,4980,106
9/29/2021,9/30/2021,Houghton,2884,42
9/29/2021,9/30/2021,Huron,3384,82
9/29/2021,9/30/2021,Ingham,25628,422
9/29/2021,9/30/2021,Ionia,7474,83
9/29/2021,9/30/2021,Iosco,2292,79
9/29/2021,9/30/2021,Iron,1162,43
9/29/2021,9/30/2021,Isabella,6625,99
9/29/2021,9/30/2021,Jackson,17030,308
9/29/2021,9/30/2021,Kalamazoo,23931,387
9/29/2021,9/30/2021,Kalkaska,1383,30
9/29/2021,9/30/2021,Kent,78810,858
9/29/2021,9/30/2021,Keweenaw,179,3
9/29/2021,9/30/2021,Lake,746,17
9/29/2021,9/30/2021,Lapeer,8785,223
9/29/2021,9/30/2021,Leelanau,1231,21
9/29/2021,9/30/2021,Lenawee,10272,180
9/29/2021,9/30/2021,Livingston,17619,202
9/29/2021,9/30/2021,Luce,267,4
9/29/2021,9/30/2021,MDOC,25971,152
9/29/2021,9/30/2021,Mackinac,675,6
9/29/2021,9/30/2021,Macomb,102740,2461
9/29/2021,9/30/2021,Manistee,1358,27
9/29/2021,9/30/2021,Marquette,5098,69
9/29/2021,9/30/2021,Mason,2551,42
9/29/2021,9/30/2021,Mecosta,3747,40
9/29/2021,9/30/2021,Menominee,2262,44
9/29/2021,9/30/2021,Midland,8276,111
9/29/2021,9/30/2021,Missaukee,1424,22
9/29/2021,9/30/2021,Monroe,14874,263
9/29/2021,9/30/2021,Montcalm,6536,119
9/29/2021,9/30/2021,Montmorency,624,22
9/29/2021,9/30/2021,Muskegon,18392,386
9/29/2021,9/30/2021,Newaygo,5384,68
9/29/2021,9/30/2021,Oakland,116905,2435
9/29/2021,9/30/2021,Oceana,3097,60
9/29/2021,9/30/2021,Ogemaw,1862,45
9/29/2021,9/30/2021,Ontonagon,506,21
9/29/2021,9/30/2021,Osceola,2132,34
9/29/2021,9/30/2021,Oscoda,679,30
9/29/2021,9/30/2021,Otsego,2250,41
9/29/2021,9/30/2021,Ottawa,34957,421
9/29/2021,9/30/2021,Out of State,1996,16
9/29/2021,9/30/2021,Presque Isle,989,34
9/29/2021,9/30/2021,Roscommon,1830,56
9/29/2021,9/30/2021,Saginaw,22979,629
9/29/2021,9/30/2021,Sanilac,3976,120
9/29/2021,9/30/2021,Schoolcraft,467,4
9/29/2021,9/30/2021,Shiawassee,6601,117
9/29/2021,9/30/2021,St. Clair,16975,463
9/29/2021,9/30/2021,St. Joseph,6718,105
9/29/2021,9/30/2021,Tuscola,5583,170
9/29/2021,9/30/2021,Unknown,19,0
9/29/2021,9/30/2021,Van Buren,7796,136
9/29/2021,9/30/2021,Washtenaw,27610,310
9/29/2021,9/30/2021,Wayne,115297,2704
9/29/2021,9/30/2021,Wexford,2821,46
10/1/2021,10/2/2021,Alcona,748,34
10/1/2021,10/2/2021,Alger,463,3
10/1/2021,10/2/2021,Allegan,11979,152
10/1/2021,10/2/2021,Alpena,2159,66
10/1/2021,10/2/2021,Antrim,1582,28
10/1/2021,10/2/2021,Arenac,1351,31
10/1/2021,10/2/2021,Baraga,853,41
10/1/2021,10/2/2021,Barry,6360,70
10/1/2021,10/2/2021,Bay,12286,355
10/1/2021,10/2/2021,Benzie,1243,37
10/1/2021,10/2/2021,Berrien,16213,294
10/1/2021,10/2/2021,Branch,5503,105
10/1/2021,10/2/2021,Calhoun,14540,319
10/1/2021,10/2/2021,Cass,5762,80
10/1/2021,10/2/2021,Charlevoix,1657,29
10/1/2021,10/2/2021,Cheboygan,1892,55
10/1/2021,10/2/2021,Chippewa,1373,33
10/1/2021,10/2/2021,Clare,2603,91
10/1/2021,10/2/2021,Clinton,6782,96
10/1/2021,10/2/2021,Crawford,1059,15
10/1/2021,10/2/2021,Delta,4277,82
10/1/2021,10/2/2021,Detroit City,57216,2392
10/1/2021,10/2/2021,Dickinson,2848,60
10/1/2021,10/2/2021,Eaton,10361,219
10/1/2021,10/2/2021,Emmet,2347,46
10/1/2021,10/2/2021,FCI,315,5
10/1/2021,10/2/2021,Genesee,37695,961
10/1/2021,10/2/2021,Gladwin,2397,62
10/1/2021,10/2/2021,Gogebic,1259,24
10/1/2021,10/2/2021,Grand Traverse,6815,95
10/1/2021,10/2/2021,Gratiot,3867,119
10/1/2021,10/2/2021,Hillsdale,5024,107
10/1/2021,10/2/2021,Houghton,2923,43
10/1/2021,10/2/2021,Huron,3400,82
10/1/2021,10/2/2021,Ingham,25807,422
10/1/2021,10/2/2021,Ionia,7579,84
10/1/2021,10/2/2021,Iosco,2332,80
10/1/2021,10/2/2021,Iron,1173,43
10/1/2021,10/2/2021,Isabella,6712,99
10/1/2021,10/2/2021,Jackson,17147,308
10/1/2021,10/2/2021,Kalamazoo,24113,390
10/1/2021,10/2/2021,Kalkaska,1401,30
10/1/2021,10/2/2021,Kent,79442,861
10/1/2021,10/2/2021,Keweenaw,182,3
10/1/2021,10/2/2021,Lake,760,17
10/1/2021,10/2/2021,Lapeer,8853,225
10/1/2021,10/2/2021,Leelanau,1239,21
10/1/2021,10/2/2021,Lenawee,10395,180
10/1/2021,10/2/2021,Livingston,17786,202
10/1/2021,10/2/2021,Luce,275,4
10/1/2021,10/2/2021,MDOC,25977,152
10/1/2021,10/2/2021,Mackinac,697,6
10/1/2021,10/2/2021,Macomb,103451,2466
10/1/2021,10/2/2021,Manistee,1375,27
10/1/2021,10/2/2021,Marquette,5191,69
10/1/2021,10/2/2021,Mason,2597,42
10/1/2021,10/2/2021,Mecosta,3802,40
10/1/2021,10/2/2021,Menominee,2304,44
10/1/2021,10/2/2021,Midland,8352,115
10/1/2021,10/2/2021,Missaukee,1436,22
10/1/2021,10/2/2021,Monroe,14996,263
10/1/2021,10/2/2021,Montcalm,6621,119
10/1/2021,10/2/2021,Montmorency,628,23
10/1/2021,10/2/2021,Muskegon,18572,388
10/1/2021,10/2/2021,Newaygo,5479,70
10/1/2021,10/2/2021,Oakland,117744,2443
10/1/2021,10/2/2021,Oceana,3147,61
10/1/2021,10/2/2021,Ogemaw,1901,45
10/1/2021,10/2/2021,Ontonagon,507,21
10/1/2021,10/2/2021,Osceola,2167,34
10/1/2021,10/2/2021,Oscoda,690,30
10/1/2021,10/2/2021,Otsego,2273,42
10/1/2021,10/2/2021,Ottawa,35182,423
10/1/2021,10/2/2021,Out of State,2013,16
10/1/2021,10/2/2021,Presque Isle,995,34
10/1/2021,10/2/2021,Roscommon,1847,56
10/1/2021,10/2/2021,Saginaw,23183,630
10/1/2021,10/2/2021,Sanilac,4008,122
10/1/2021,10/2/2021,Schoolcraft,483,4
10/1/2021,10/2/2021,Shiawassee,6650,117
10/1/2021,10/2/2021,St. Clair,17145,470
10/1/2021,10/2/2021,St. Joseph,6791,105
10/1/2021,10/2/2021,Tuscola,5661,170
10/1/2021,10/2/2021,Unknown,14,0
10/1/2021,10/2/2021,Van Buren,7864,137
10/1/2021,10/2/2021,Washtenaw,27762,310
10/1/2021,10/2/2021,Wayne,115937,2715
10/1/2021,10/2/2021,Wexford,2843,46
10/4/2021,10/5/2021,Alcona,762,34
10/4/2021,10/5/2021,Alger,473,3
10/4/2021,10/5/2021,Allegan,12088,154
10/4/2021,10/5/2021,Alpena,2171,66
10/4/2021,10/5/2021,Antrim,1610,28
10/4/2021,10/5/2021,Arenac,1374,31
10/4/2021,10/5/2021,Baraga,859,41
10/4/2021,10/5/2021,Barry,6416,71
10/4/2021,10/5/2021,Bay,12467,355
10/4/2021,10/5/2021,Benzie,1254,37
10/4/2021,10/5/2021,Berrien,16314,294
10/4/2021,10/5/2021,Branch,5532,105
10/4/2021,10/5/2021,Calhoun,14714,319
10/4/2021,10/5/2021,Cass,5803,80
10/4/2021,10/5/2021,Charlevoix,1676,29
10/4/2021,10/5/2021,Cheboygan,1915,55
10/4/2021,10/5/2021,Chippewa,1397,33
10/4/2021,10/5/2021,Clare,2656,91
10/4/2021,10/5/2021,Clinton,6851,96
10/4/2021,10/5/2021,Crawford,1066,16
10/4/2021,10/5/2021,Delta,4333,83
10/4/2021,10/5/2021,Detroit City,57608,2393
10/4/2021,10/5/2021,Dickinson,2867,60
10/4/2021,10/5/2021,Eaton,10464,221
10/4/2021,10/5/2021,Emmet,2386,47
10/4/2021,10/5/2021,FCI,316,5
10/4/2021,10/5/2021,Genesee,37967,963
10/4/2021,10/5/2021,Gladwin,2438,62
10/4/2021,10/5/2021,Gogebic,1268,24
10/4/2021,10/5/2021,Grand Traverse,6896,96
10/4/2021,10/5/2021,Gratiot,3922,120
10/4/2021,10/5/2021,Hillsdale,5099,108
10/4/2021,10/5/2021,Houghton,2956,43
10/4/2021,10/5/2021,Huron,3417,82
10/4/2021,10/5/2021,Ingham,25997,425
10/4/2021,10/5/2021,Ionia,7704,86
10/4/2021,10/5/2021,Iosco,2377,80
10/4/2021,10/5/2021,Iron,1184,43
10/4/2021,10/5/2021,Isabella,6807,100
10/4/2021,10/5/2021,Jackson,17280,309
10/4/2021,10/5/2021,Kalamazoo,24318,390
10/4/2021,10/5/2021,Kalkaska,1428,30
10/4/2021,10/5/2021,Kent,80096,870
10/4/2021,10/5/2021,Keweenaw,187,3
10/4/2021,10/5/2021,Lake,767,17
10/4/2021,10/5/2021,Lapeer,8944,225
10/4/2021,10/5/2021,Leelanau,1252,22
10/4/2021,10/5/2021,Lenawee,10519,182
10/4/2021,10/5/2021,Livingston,17993,202
10/4/2021,10/5/2021,Luce,277,4
10/4/2021,10/5/2021,MDOC,25977,152
10/4/2021,10/5/2021,Mackinac,713,6
10/4/2021,10/5/2021,Macomb,104235,2467
10/4/2021,10/5/2021,Manistee,1389,27
10/4/2021,10/5/2021,Marquette,5264,70
10/4/2021,10/5/2021,Mason,2628,42
10/4/2021,10/5/2021,Mecosta,3887,40
10/4/2021,10/5/2021,Menominee,2334,44
10/4/2021,10/5/2021,Midland,8466,116
10/4/2021,10/5/2021,Missaukee,1445,22
10/4/2021,10/5/2021,Monroe,15153,264
